Id,SalePrice
1813,118256.73026863868
1814,85596.29110127377
1815,64347.404620878726
1816,84362.05142045392
1817,135732.33800098108
1818,140772.73780395254
1819,113900.11060826441
1820,83910.23658670578
1821,115037.33673184288
1822,151327.0176484268
1823,64122.77740917222
1824,120404.21992192272
1825,140193.79862774836
1826,105277.4295507328
1827,98283.29833192538
1828,141874.24787005028
1829,107678.72280076482
1830,126849.32067725723
1831,130849.96513619038
1832,129455.47042070553
1833,155766.55656431193
1834,137292.18187384427
1835,132578.9381196694
1836,128898.88881255778
1837,96755.51660575725
1838,123521.50286361367
1839,87813.13538186997
1840,147413.86140040046
1841,140001.24917322205
1842,84813.23703405014
1843,135916.41309660973
1844,134201.554795865
1845,135785.6437249558
1846,141874.24787005028
1847,167052.86792864435
1848,67987.12773114626
1849,119968.37627544496
1850,116851.85040266086
1851,160511.0040104672
1852,116851.85040266086
1853,140965.7663797599
1854,152501.0220547664
1855,161442.62397491126
1856,231179.45895960534
1857,177520.83366230875
1858,155776.8319143418
1859,135905.7693275679
1860,145500.61337803726
1861,132211.59168484365
1862,251527.9114755955
1863,246312.45191173628
1864,246312.45191173628
1865,292963.47548116616
1866,294447.0305347474
1867,224622.7235341988
1868,302240.3153437161
1869,194580.38285062462
1870,194612.07946033432
1871,246021.52083186604
1872,177192.3278706801
1873,234116.870201531
1874,146869.2784707325
1875,208782.1839536023
1876,194594.03066870917
1877,225488.7904413825
1878,222172.9066072803
1879,130876.38793137058
1880,129980.0814792082
1881,241234.86055563728
1882,256183.49216401027
1883,188834.4075525351
1884,208782.1839536023
1885,251901.62377971355
1886,292963.47548116616
1887,208921.0670349945
1888,259324.84315198293
1889,164853.2011077191
1890,124277.60413889418
1891,135091.24832898792
1892,100729.80845412886
1893,136525.0562506498
1894,128898.88881255778
1895,150751.10224378543
1896,118818.45024988944
1897,117105.42203681776
1898,116339.27972280575
1899,132211.59168484365
1900,116339.27972280575
1901,166301.70420403595
1902,140965.7663797599
1903,184473.41114646947
1904,124339.23393274816
1905,164337.34403196015
1906,159076.5508986568
1907,197461.56092951723
1908,119968.37627544496
1909,138023.63522286856
1910,133428.31088112952
1911,192140.7889168052
1912,246021.52083186604
1913,155691.6424183494
1914,67987.12773114626
1915,317879.3523950532
1916,76693.08014199404
1917,250523.9957652688
1918,130111.72631745039
1919,149494.67049990065
1920,172584.40427679167
1921,329281.1756521462
1922,281574.90158424794
1923,198566.27969517914
1924,217343.24292280854
1925,225200.26332903487
1926,337425.9812715905
1927,133132.89901428836
1928,142164.23835957923
1929,107488.96151978539
1930,138023.63522286856
1931,132038.0857646784
1932,136774.69689668337
1933,176144.79848668523
1934,181674.92218230394
1935,183378.7762502782
1936,186393.6363487442
1937,186555.2080733536
1938,194594.03066870917
1939,231892.08759324273
1940,185480.69457294798
1941,182490.36494477832
1942,197980.18889817505
1943,197256.55477591735
1944,298824.2821102305
1945,330033.21018668223
1946,159552.97789712748
1947,310366.1539902687
1948,155776.8319143418
1949,250523.9957652688
1950,174994.29979492482
1951,264631.24814141315
1952,223700.77966777797
1953,156248.49306905858
1954,178132.9975564579
1955,124604.96911885892
1956,250523.9957652688
1957,147413.86140040046
1958,282810.89259299054
1959,146361.45247824021
1960,115037.33673184288
1961,104481.59968452505
1962,97576.74643128537
1963,95869.30273888799
1964,116434.97862519053
1965,150235.1673172529
1966,137009.63246746955
1967,268609.0350864032
1968,350810.1691980956
1969,337071.20234006946
1970,364049.0841831581
1971,331053.739695596
1972,316168.5522731926
1973,235309.87371760618
1974,291544.65090395656
1975,332745.92347917805
1976,258043.32597949388
1977,321488.13944049773
1978,334601.0419071904
1979,288438.0356328465
1980,199454.87707351323
1981,305994.5392360564
1982,210460.42226163408
1983,199639.97017722987
1984,177676.77147111515
1985,232473.66789353883
1986,223700.77966777797
1987,168493.45364667027
1988,192622.8459871715
1989,196744.15932117315
1990,216359.1575362908
1991,209221.65342829222
1992,199062.0254833454
1993,167732.48216704343
1994,235309.87371760618
1995,186555.2080733536
1996,254238.89022028798
1997,284496.6062586245
1998,319746.3937638592
1999,246021.52083186604
2000,282810.89259299054
2001,254489.47012236877
2002,247155.172305081
2003,232964.2652851559
2004,225200.26332903487
2005,210460.42226163408
2006,209348.8637443723
2007,246276.468466285
2008,183866.627534229
2009,199062.0254833454
2010,206629.02041129966
2011,132570.53351528972
2012,167732.48216704343
2013,198246.00983601992
2014,197980.18889817505
2015,207559.84325439445
2016,198649.52386728243
2017,199062.0254833454
2018,122742.0348107286
2019,126834.86383865269
2020,105045.0433790417
2021,100014.3375613546
2022,171407.46503059013
2023,149642.04476727813
2024,264631.24814141315
2025,318047.8380937148
2026,176721.0562261099
2027,145580.4467323915
2028,157950.56121697402
2029,178132.9975564579
2030,265910.6689785093
2031,194612.07946033432
2032,242879.05161920085
2033,259324.84315198293
2034,155687.66176826064
2035,191460.98126055187
2036,185006.75659328353
2037,186060.17289482243
2038,254238.89022028798
2039,185480.69457294798
2040,250523.9957652688
2041,246021.52083186604
2042,196744.15932117315
2043,155776.8319143418
2044,168498.89889112383
2045,185485.24774609593
2046,137181.6836603847
2047,146716.6825426206
2048,130111.72631745039
2049,137759.01766261173
2050,166301.70420403595
2051,101635.91302452623
2052,115515.46165636594
2053,140543.6121634894
2054,87813.13538186997
2055,159552.97789712748
2056,130849.96513619038
2057,122742.0348107286
2058,226653.02034903097
2059,136911.11289784597
2060,163995.33248907604
2061,173422.93819811835
2062,137923.72438851628
2063,104443.14251898846
2064,133092.2813313994
2065,113992.22014122132
2066,169544.83600240402
2067,137181.6836603847
2068,139747.3082541825
2069,81129.90960791241
2070,109270.72006582186
2071,95671.3262025128
2072,124038.24612863251
2073,140543.6121634894
2074,164025.6344142536
2075,141054.6957290297
2076,110824.14079748018
2077,137790.03597942396
2078,126834.86383865269
2079,122742.0348107286
2080,114954.36048942067
2081,116521.87582059849
2082,128898.88881255778
2083,143288.45784690295
2084,100014.3375613546
2085,119126.65749694215
2086,105045.0433790417
2087,120379.18352021894
2088,111047.07980716965
2089,87787.6292970457
2090,133008.4210233711
2091,124341.92965880127
2092,131644.17457301964
2093,142425.0691030071
2094,104443.14251898846
2095,144587.9111530164
2096,79468.5274123298
2097,87596.51547871083
2098,143288.45784690295
2099,79105.99085459128
2100,132508.90352033026
2101,124341.92965880127
2102,124025.10599090168
2103,103836.9784688038
2104,142917.84590086492
2105,143509.01045914763
2106,88835.0904446055
2107,178911.0001450264
2108,114918.20829729225
2109,106877.04219510991
2110,133092.2813313994
2111,128027.92910599314
2112,138899.4817997438
2113,117835.9253181322
2114,112771.4029818547
2115,157772.72507102348
2116,116232.9038144564
2117,142595.11843165883
2118,117835.9253181322
2119,102935.06689075663
2120,109270.72006582186
2121,93231.33912229147
2122,106877.04219510991
2123,80079.23551560081
2124,159552.97789712748
2125,142164.23835957923
2126,148300.29018613612
2127,142917.84590086492
2128,131581.58847496746
2129,99167.86297017866
2130,150751.10224378543
2131,144587.9111530164
2132,111579.41942385043
2133,119126.65749694215
2134,116851.85040266086
2135,98615.83985404143
2136,96246.99640701656
2137,101635.91302452623
2138,133092.2813313994
2139,144045.68153902338
2140,137292.18187384427
2141,135091.24832898792
2142,130876.38793137058
2143,146869.2784707325
2144,127187.47558555719
2145,131287.95414518614
2146,140754.0992753169
2147,152961.42904509162
2148,126855.99198083748
2149,128733.74685502342
2150,204787.52186175768
2151,93628.9357321449
2152,173422.93819811835
2153,159552.97789712748
2154,97269.17229947349
2155,130931.69033994108
2156,254934.26873724515
2157,239101.54628262584
2158,240121.703617494
2159,227052.5674875699
2160,162536.54050322768
2161,231859.8633566385
2162,326226.02730230393
2163,305335.3344056142
2164,231892.08759324273
2165,172821.88980101803
2166,145500.61337803726
2167,209348.8637443723
2168,203287.8530167097
2169,198649.52386728243
2170,212860.17089895136
2171,144471.9637735711
2172,123371.0658727101
2173,152848.0707097143
2174,244514.36945239594
2175,259324.84315198293
2176,266951.19378685224
2177,254238.89022028798
2178,203295.95143315828
2179,134384.04448854088
2180,212860.17089895136
2181,199639.97017722987
2182,215452.68317601565
2183,200165.37040746244
2184,126017.75453248668
2185,130111.72631745039
2186,138237.20069680896
2187,146869.2784707325
2188,141977.06255834174
2189,224448.68941872264
2190,81624.22224919107
2191,87596.51547871083
2192,92680.85781826265
2193,85558.59534759035
2194,99286.86066246075
2195,116232.9038144564
2196,102941.25019122826
2197,118818.45024988944
2198,133208.39136628297
2199,173960.96830336066
2200,124277.60413889418
2201,132038.0857646784
2202,161412.08207148084
2203,152092.1853791058
2204,176144.57428534343
2205,116510.47103709221
2206,114290.81891111335
2207,188562.12903935974
2208,216359.1575362908
2209,206714.942939449
2210,130399.98749677997
2211,102196.31518357733
2212,99809.02617499339
2213,103027.12316071166
2214,151709.1797109263
2215,92769.36178317321
2216,160511.0040104672
2217,80341.5559361645
2218,97269.17229947349
2219,72688.87152153379
2220,79832.27587631762
2221,317879.3523950532
2222,272598.2066748519
2223,270355.2587066625
2224,207595.37653607805
2225,154977.89366824258
2226,208782.1839536023
2227,217481.4459285385
2228,261227.5210882231
2229,217481.4459285385
2230,169468.15143946832
2231,208782.1839536023
2232,196744.15932117315
2233,177678.83771449965
2234,241234.86055563728
2235,256346.08215617912
2236,272598.2066748519
2237,298254.2163203948
2238,183378.7762502782
2239,111420.75373976445
2240,156112.19151643934
2241,140965.7663797599
2242,139762.7962463471
2243,144601.5020433053
2244,96796.74214606949
2245,96796.74214606949
2246,141974.0764619217
2247,93823.0982056322
2248,116113.03021719455
2249,116510.47103709221
2250,130876.38793137058
2251,123481.1003120021
2252,168840.77802961093
2253,151453.67295105697
2254,185006.75659328353
2255,190789.040849048
2256,186393.6363487442
2257,208368.4502746866
2258,155966.95274188172
2259,186393.6363487442
2260,140754.0992753169
2261,164618.1499667151
2262,201625.1256994551
2263,313507.5003345853
2264,319746.3937638592
2265,159206.72861985394
2266,280710.2056713391
2267,342888.93554439524
2268,308390.76784906216
2269,162358.282038216
2270,184632.57511306
2271,203015.4520568498
2272,198307.60447412336
2273,162358.282038216
2274,167307.2021337364
2275,146076.94742358747
2276,159438.35122999342
2277,181058.56879774274
2278,148195.1553763498
2279,117358.11834642965
2280,114954.36048942067
2281,206979.96546743467
2282,209221.65342829222
2283,100396.76720118115
2284,116339.27972280575
2285,136525.0562506498
2286,119473.90801927897
2287,310366.1539902687
2288,237768.80204402364
2289,337071.20234006946
2290,332745.92347917805
2291,296747.36421116226
2292,347804.05376479495
2293,337556.4174697586
2294,334826.0871607938
2295,342888.93554439524
2296,265910.6689785093
2297,275255.63336514897
2298,288638.36489505187
2299,330932.390215955
2300,292806.36791598133
2301,243107.94955290458
2302,231859.8633566385
2303,223700.77966777797
2304,213790.53196407497
2305,196739.80658406892
2306,195466.46805287627
2307,200165.37040746244
2308,234953.26424104263
2309,271644.77796205523
2310,206979.96546743467
2311,209348.8637443723
2312,191897.37549666187
2313,191897.37549666187
2314,183425.36447184137
2315,185875.33515308832
2316,186555.2080733536
2317,196739.80658406892
2318,186393.6363487442
2319,177676.77147111515
2320,177945.44941765894
2321,241234.86055563728
2322,187278.64372789068
2323,152494.02321704698
2324,160314.9380881026
2325,218821.15146469045
2326,160314.9380881026
2327,208368.4502746866
2328,225245.35131830498
2329,186555.2080733536
2330,184905.72555200334
2331,326226.02730230393
2332,313388.51825413527
2333,291705.28283332527
2334,249665.33445843885
2335,259324.84315198293
2336,288438.0356328465
2337,206629.02041129966
2338,265298.7495691772
2339,231892.08759324273
2340,310366.1539902687
2341,224325.8165121005
2342,221385.8266282587
2343,219576.15017149138
2344,222795.35555721135
2345,201625.1256994551
2346,209181.82165278206
2347,202216.13430820688
2348,209181.82165278206
2349,197884.40121225992
2350,238255.98986179644
2351,251293.30177448984
2352,244514.36945239594
2353,269789.9543312689
2354,120842.88047223848
2355,124167.07432672454
2356,150235.1673172529
2357,200873.1098035347
2358,210577.29701762734
2359,123521.50286361367
2360,111579.41942385043
2361,131644.17457301964
2362,254238.89022028798
2363,144036.02243136417
2364,151157.56126021603
2365,215809.1238028949
2366,164618.1499667151
2367,220464.69438136325
2368,207926.25944612603
2369,221385.8266282587
2370,178824.46166635354
2371,183378.7762502782
2372,199454.87707351323
2373,258043.32597949388
2374,275255.63336514897
2375,219576.15017149138
2376,260637.33034706145
2377,310246.47454674257
2378,138023.63522286856
2379,182490.36494477832
2380,140965.7663797599
2381,159206.72861985394
2382,179394.6849105415
2383,213203.83786811636
2384,250523.9957652688
2385,146870.5805149311
2386,140000.74421660183
2387,132088.73730273126
2388,100729.80845412886
2389,124584.09051538236
2390,128674.2863765301
2391,128614.18767067332
2392,107985.71022605115
2393,141054.6957290297
2394,138237.20069680896
2395,196526.95285491447
2396,133208.39136628297
2397,191196.20887801267
2398,117003.36912401328
2399,52695.36402186921
2400,53633.407978706186
2401,100396.76720118115
2402,131575.49211884217
2403,139747.3082541825
2404,138023.63522286856
2405,141500.36606634854
2406,128614.18767067332
2407,123445.85394779324
2408,131644.17457301964
2409,129179.75908694968
2410,157772.72507102348
2411,116113.03021719455
2412,141054.6957290297
2413,131810.69406156606
2414,129523.21242579193
2415,132508.90352033026
2416,121811.95191761338
2417,122742.0348107286
2418,118818.45024988944
2419,140965.7663797599
2420,123371.0658727101
2421,152092.1853791058
2422,116851.85040266086
2423,131644.17457301964
2424,152732.14403078632
2425,210875.24457474748
2426,133898.50231426285
2427,138601.47861123315
2428,153739.774506923
2429,110265.28220694336
2430,119857.92646596806
2431,117835.9253181322
2432,131810.69406156606
2433,136525.0562506498
2434,132269.911041282
2435,141874.24787005028
2436,100120.38738293883
2437,94769.16162123534
2438,116232.9038144564
2439,103836.9784688038
2440,116434.97862519053
2441,93068.24995201822
2442,98044.72834515202
2443,104481.59968452505
2444,128449.01652288176
2445,91589.34441599314
2446,126084.73961821137
2447,169067.92352279407
2448,146980.35287059823
2449,105141.89729177431
2450,140193.79862774836
2451,132088.73730273126
2452,172760.55963380908
2453,92860.83335735992
2454,133099.6105291582
2455,101762.17163249568
2456,131810.69406156606
2457,116254.7286545455
2458,116339.27972280575
2459,104443.14251898846
2460,124277.60413889418
2461,112028.68872074505
2462,129980.0814792082
2463,116434.97862519053
2464,168559.22204577268
2465,123521.50286361367
2466,107678.72280076482
2467,122875.52533017077
2468,91305.93054626432
2469,91139.28601856549
2470,179975.89668032143
2471,190789.040849048
2472,178079.17053489026
2473,112336.46356655579
2474,106510.72703949528
2475,196526.95285491447
2476,99533.24335273514
2477,131644.17457301964
2478,163980.15000761556
2479,113992.22014122132
2480,129980.0814792082
2481,127187.47558555719
2482,129980.0814792082
2483,111925.8479981463
2484,115534.51431142738
2485,115037.33673184288
2486,147413.86140040046
2487,203287.8530167097
2488,123082.60818114667
2489,144045.68153902338
2490,141193.21864766863
2491,87813.13538186997
2492,185875.33515308832
2493,141500.36606634854
2494,163798.5139522111
2495,92281.78659249202
2496,224448.68941872264
2497,157768.3400342393
2498,101576.61586104162
2499,83900.3152380222
2500,131287.95414518614
2501,131575.49211884217
2502,146980.35287059823
2503,101635.91302452623
2504,194979.6577153604
2505,227880.30291141063
2506,249665.33445843885
2507,280458.4566348875
2508,249010.24190542125
2509,223700.77966777797
2510,222521.46292447366
2511,185875.33515308832
2512,199454.87707351323
2513,207559.84325439445
2514,215809.1238028949
2515,140001.24917322205
2516,146869.2784707325
2517,134201.554795865
2518,137009.63246746955
2519,217481.4459285385
2520,196739.80658406892
2521,196106.94675747643
2522,216373.1652782448
2523,128614.18767067332
2524,129980.0814792082
2525,136227.5360089432
2526,134384.04448854088
2527,115037.33673184288
2528,119857.92646596806
2529,119857.92646596806
2530,112359.37797312815
2531,253897.8448387751
2532,217481.4459285385
2533,198566.27969517914
2534,228944.64814409704
2535,306818.0383539373
2536,234424.0640579634
2537,210460.42226163408
2538,183378.7762502782
2539,172034.7264444953
2540,200165.37040746244
2541,184632.57511306
2542,186555.2080733536
2543,135091.24832898792
2544,118314.85241110656
2545,123481.1003120021
2546,133099.6105291582
2547,133092.2813313994
2548,168954.16873111884
2549,152494.02321704698
2550,211089.85588163394
2551,137009.63246746955
2552,124339.23393274816
2553,87745.61177480235
2554,92850.46392559055
2555,99791.056670115
2556,94037.3684459647
2557,106416.84616107697
2558,163348.35152536634
2559,136911.11289784597
2560,121342.43296107973
2561,94769.16162123534
2562,123481.1003120021
2563,141500.36606634854
2564,164469.78329226584
2565,125567.90439718496
2566,158231.6419822966
2567,123521.50286361367
2568,176144.79848668523
2569,195603.36317329635
2570,128674.2863765301
2571,219576.15017149138
2572,146869.2784707325
2573,201058.63999597522
2574,264070.03511742776
2575,119857.92646596806
2576,135785.6437249558
2577,169154.69261363166
2578,91756.18613069915
2579,89755.13105790509
2580,130849.96513619038
2581,126834.86383865269
2582,99046.27727139782
2583,265298.7495691772
2584,149984.905447416
2585,208734.6310024881
2586,213790.53196407497
2587,201270.2717515062
2588,108430.42767387742
2589,141500.36606634854
2590,228944.64814409704
2591,205130.062080505
2592,216373.1652782448
2593,250523.9957652688
2594,167732.48216704343
2595,188268.93191811853
2596,292963.47548116616
2597,198566.27969517914
2598,269789.9543312689
2599,267432.2613908803
2600,159552.97789712748
2601,138164.0823680999
2602,93812.13897770051
2603,92874.27821893657
2604,88877.09188571644
2605,94085.5540168955
2606,140391.97962078158
2607,162141.2648892522
2608,192622.8459871715
2609,156232.03440127106
2610,101635.91302452623
2611,156250.31077186842
2612,149864.07643266724
2613,126093.2663419314
2614,116254.7286545455
2615,140993.470998215
2616,135091.24832898792
2617,169544.83600240402
2618,164025.6344142536
2619,179975.89668032143
2620,187278.64372789068
2621,184632.57511306
2622,190789.040849048
2623,250523.9957652688
2624,282810.89259299054
2625,298254.2163203948
2626,161538.1434945248
2627,155966.95274188172
2628,332745.92347917805
2629,385307.6989858043
2630,291544.65090395656
2631,322636.297125131
2632,334350.03353240836
2633,295527.4004349255
2634,331053.739695596
2635,147413.86140040046
2636,173960.96830336066
2637,149864.07643266724
2638,237399.74458364223
2639,190789.040849048
2640,145246.15734153436
2641,103589.46817285121
2642,236827.07305410007
2643,109270.72006582186
2644,133099.6105291582
2645,102038.04894811913
2646,94226.58334859402
2647,100729.80845412886
2648,141193.21864766863
2649,138023.63522286856
2650,127187.47558555719
2651,145199.5518252998
2652,341577.09312031773
2653,235075.81851240402
2654,224622.7235341988
2655,337071.20234006946
2656,260637.33034706145
2657,318134.36739982356
2658,284496.6062586245
2659,291030.3985688511
2660,318047.8380937148
2661,313388.51825413527
2662,317112.80832477356
2663,262856.14924579236
2664,276723.45787160884
2665,305335.3344056142
2666,265910.6689785093
2667,176283.57710151983
2668,186393.6363487442
2669,207763.66661598664
2670,264070.03511742776
2671,186393.6363487442
2672,196964.9498723429
2673,222558.27174570117
2674,222172.9066072803
2675,160406.1563919588
2676,194594.03066870917
2677,193278.6395712917
2678,258043.32597949388
2679,249010.24190542125
2680,259324.84315198293
2681,330932.390215955
2682,282810.89259299054
2683,482363.57389526546
2684,283138.19202974305
2685,296747.36421116226
2686,247059.65605010485
2687,263604.2371602617
2688,227052.5674875699
2689,192428.17729744254
2690,331053.739695596
2691,188834.4075525351
2692,128733.74685502342
2693,202466.20004974614
2694,123873.8656302155
2695,197884.40121225992
2696,191897.37549666187
2697,194594.03066870917
2698,198246.00983601992
2699,197980.18889817505
2700,172034.7264444953
2701,150975.6191698648
2702,120842.88047223848
2703,134849.56904535322
2704,139241.94336411613
2705,119692.57764264634
2706,110265.28220694336
2707,119857.92646596806
2708,133099.6105291582
2709,100729.80845412886
2710,118049.97207122318
2711,269282.66720080195
2712,306067.6801796678
2713,159438.35122999342
2714,144471.9637735711
2715,176283.57710151983
2716,139224.0735508414
2717,198161.0340076589
2718,222172.9066072803
2719,151157.56126021603
2720,137181.6836603847
2721,144045.68153902338
2722,164025.6344142536
2723,140863.7647733336
2724,115037.33673184288
2725,136525.0562506498
2726,144036.02243136417
2727,171309.88450777146
2728,150266.1287502959
2729,145962.8610612129
2730,138023.63522286856
2731,108430.42767387742
2732,116232.9038144564
2733,152961.42904509162
2734,143035.28087241575
